District ID,District Name,School ID,School Name,F5,School Year,Total,4 Year Olds Program,F9,Early Kindergarten,Kindergarten,Total K,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,Table Name,School year (fall),School Name (group)
1199,MSAD 05,1486,MacDougal School,null,2006-07,124,-,null,-,66,66,58,null,null,null,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,MacDougal School
1247,RSU 53/MSAD 53,1696,Burnham Village School,null,2006-07,66,-,null,-,66,66,null,null,null,null,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Burnham Village School
1211,RSU 17/MSAD 17,1540,Guy E Rowe School,null,2006-07,413,-,null,-,67,67,58,47,56,63,66,56,null,null,null,null,null,null,2006-2007.csv,9/1/06,Guy E Rowe School
1027,Bucksport School Department,1197,G Herbert Jewett School,null,2006-07,68,-,null,-,68,68,null,null,null,null,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,G Herbert Jewett School
1209,RSU 15/MSAD 15,1531,Memorial School,null,2006-07,209,-,null,-,69,69,67,73,null,null,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Memorial School
1153,South Bristol Public Schools,1396,South Bristol Elementary School,null,2006-07,75,-,null,-,7,7,8,6,10,6,6,14,7,11,null,null,null,null,2006-2007.csv,9/1/06,South Bristol Elementary School
1231,RSU 37/MSAD 37,1615,Daniel W Merritt School,null,2006-07,109,-,null,-,7,7,11,10,8,15,10,13,18,17,null,null,null,null,2006-2007.csv,9/1/06,Daniel W Merritt School
1238,RSU 44/MSAD 44,1643,Andover Elementary School,null,2006-07,54,-,null,-,7,7,12,7,13,7,8,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Andover Elementary School
1265,RSU 74/MSAD 74,1798,Solon Elementary School,null,2006-07,59,-,null,-,7,7,11,5,10,11,15,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Solon Elementary School
1288,East Range CSD,1840,East Range II CSD School,null,2006-07,48,-,null,-,7,7,7,4,3,5,7,3,4,8,null,null,null,null,2006-2007.csv,9/1/06,East Range II CSD School
1056,Ellsworth Public Schools,1234,Dr Charles C Knowlton School,null,2006-07,213,-,null,-,72,72,73,68,null,null,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Dr Charles C Knowlton School
1149,Scarborough Public Schools,1388,Pleasant Hill School,null,2006-07,201,-,null,-,72,72,57,72,null,null,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Pleasant Hill School
1254,RSU 60/MSAD 60,1748,Lebanon Elementary Schools,null,2006-07,472,-,null,-,73,73,77,70,74,91,87,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Lebanon Elementary Schools
1026,Brunswick Public Schools,1191,Coffin School,null,2006-07,465,-,null,-,74,74,69,90,77,80,75,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Coffin School
1134,Portland Public Schools,1347,Fred P Hall School,null,2006-07,470,-,null,-,74,74,92,67,86,74,77,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Fred P Hall School
1251,RSU 57/MSAD 57,1730,Waterboro Elementary School,null,2006-07,701,-,null,-,75,75,100,104,110,90,114,108,null,null,null,null,null,null,2006-2007.csv,9/1/06,Waterboro Elementary School
1190,Yarmouth Schools,1453,William H Rowe School,null,2006-07,164,-,null,-,76,76,88,null,null,null,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,William H Rowe School
1085,Kittery Public Schools,1274,Horace Mitchell Primary School,null,2006-07,238,-,null,-,77,77,78,83,null,null,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Horace Mitchell Primary School
1134,Portland Public Schools,1939,East End Community School,null,2006-07,435,-,null,-,77,77,75,74,75,79,55,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,East End Community School
1155,South Portland Public Schools,1405,Waldo T Skillin Elementary School,null,2006-07,398,-,null,-,77,77,70,72,64,51,64,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Waldo T Skillin Elementary School
1246,RSU 52/MSAD 52,1695,Turner Primary School,null,2006-07,291,-,null,-,79,79,76,62,74,null,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Turner Primary School
1082,Jonesboro Public Schools,1272,Jonesboro Elementary School,null,2006-07,60,-,null,-,8,8,5,3,7,5,7,8,6,11,null,null,null,null,2006-2007.csv,9/1/06,Jonesboro Elementary School
1134,Portland Public Schools,1349,Peaks Island School,null,2006-07,48,-,null,-,8,8,12,8,6,6,8,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Peaks Island School
1197,RSU 03/MSAD 03,1472,Monroe Elementary School,null,2006-07,80,-,null,-,8,8,17,13,7,14,9,12,null,null,null,null,null,null,2006-2007.csv,9/1/06,Monroe Elementary School
1265,RSU 74/MSAD 74,1796,Embden Elementary School,null,2006-07,64,-,null,-,8,8,12,13,11,10,10,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Embden Elementary School
1134,Portland Public Schools,1359,Riverton School,null,2006-07,437,-,null,-,80,80,78,69,64,71,75,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Riverton School
1255,RSU 61/MSAD 61,1755,Songo Locks School,null,2006-07,321,-,null,-,81,81,77,76,87,null,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Songo Locks School
1149,Scarborough Public Schools,1387,Eight Corners Elementary School,null,2006-07,240,-,null,-,82,82,74,84,null,null,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Eight Corners Elementary School
1200,RSU 06/MSAD 06,1502,Edna Libby Elementary School,null,2006-07,349,-,null,-,82,82,82,95,90,null,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Edna Libby Elementary School
1216,RSU 22/MSAD 22,1559,Earl C McGraw School,null,2006-07,235,-,null,-,84,84,73,78,null,null,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Earl C McGraw School
1222,RSU 28/MSAD 28,1580,Camden-Rockport Elementary School,null,2006-07,439,-,null,-,84,84,94,80,99,82,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Camden-Rockport Elementary School
1013,Bath School Department,1169,Dike-Newell School,null,2006-07,278,-,null,-,85,85,106,87,null,null,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Dike-Newell School
1026,Brunswick Public Schools,1193,Jordan Acres School,null,2006-07,484,-,null,-,85,85,78,85,68,92,76,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Jordan Acres School
1146,Saco Public Schools,1373,Young School,null,2006-07,273,-,null,-,86,86,89,98,null,null,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Young School
1215,MSAD 21,1554,Dixfield Elementary School,null,2006-07,207,-,null,-,87,87,8,38,37,37,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Dixfield Elementary School
1293,Wells-Ogunquit CSD,1848,Wells Elementary School,null,2006-07,493,-,null,-,87,87,88,110,99,109,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Wells Elementary School
1203,RSU 09/MSAD 09,1505,W G Mallett School,null,2006-07,360,-,null,-,89,89,83,96,92,null,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,W G Mallett School
1152,Somerville School Department,1395,Somerville Elementary School,null,2006-07,49,-,null,-,9,9,11,3,6,4,6,1,2,7,null,null,null,null,2006-2007.csv,9/1/06,Somerville Elementary School
1202,RSU 08/MSAD 08,1860,Vinalhaven School,null,2006-07,205,-,null,-,9,9,18,15,19,16,19,14,10,11,18,24,16,16,2006-2007.csv,9/1/06,Vinalhaven School
1030,Caribou School Department,1209,Hilltop Elementary School,null,2006-07,281,-,null,-,92,92,100,89,null,null,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Hilltop Elementary School
1209,RSU 15/MSAD 15,1528,Russell School,null,2006-07,235,-,null,-,93,93,80,62,null,null,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Russell School
1146,Saco Public Schools,1374,Governor John Fairfield School,null,2006-07,273,-,null,-,94,94,88,91,null,null,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Governor John Fairfield School
1134,Portland Public Schools,1351,Harrison Lyseth Elem School,null,2006-07,546,-,null,-,95,95,87,78,90,106,90,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Harrison Lyseth Elem School
1149,Scarborough Public Schools,1391,Blue Point School,null,2006-07,277,-,null,-,97,97,81,99,null,null,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Blue Point School
1254,RSU 60/MSAD 60,1747,Vivian E Hussey Primary,null,2006-07,411,-,null,-,98,98,70,75,94,74,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Vivian E Hussey Primary
1092,Lisbon Public Schools,1872,Lisbon Community School,null,2006-07,712,-,null,-,99,99,113,107,85,99,125,84,null,null,null,null,null,null,2006-2007.csv,9/1/06,Lisbon Community School
3129,East Machias Public Schools,1811,Elm Street School-East Machias,null,2006-07,159,10,null,-,23,23,3,11,23,12,16,19,26,16,null,null,null,null,2006-2007.csv,9/1/06,Elm Street School-East Machias
1089,Limestone School Department,1288,Limestone Community School,null,2006-07,336,10,null,-,25,25,21,19,25,24,27,28,26,20,40,27,25,19,2006-2007.csv,9/1/06,Limestone Community School
1054,Eastport Public Schools,1230,Eastport Elementary School,null,2006-07,123,11,null,-,11,11,12,10,15,18,5,12,21,8,null,null,null,null,2006-2007.csv,9/1/06,Eastport Elementary School
1110,Monmouth School Department,1311,Henry L Cottrell School,null,2006-07,220,11,null,-,56,56,60,47,46,null,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Henry L Cottrell School
1221,MSAD 27,1573,Eagle Lake Elem/Jr High School,null,2006-07,93,11,null,-,8,8,12,14,8,3,6,10,12,9,null,null,null,null,2006-2007.csv,9/1/06,Eagle Lake Elem/Jr High School
1271,Indian Township,1821,Indian Township School,null,2006-07,140,12,null,-,14,14,10,14,11,14,17,12,17,19,null,null,null,null,2006-2007.csv,9/1/06,Indian Township School
1053,Easton Public Schools,1229,Easton Elementary School,null,2006-07,126,13,null,-,18,18,19,14,9,30,11,12,null,null,null,null,null,null,2006-2007.csv,9/1/06,Easton Elementary School
1131,Phippsburg School Department,1339,Phippsburg Elementary School,null,2006-07,159,14,null,-,14,14,29,22,16,17,24,23,null,null,null,null,null,null,2006-2007.csv,9/1/06,Phippsburg Elementary School
1223,RSU 29/MSAD 29,1585,Wellington School,null,2006-07,57,14,null,-,18,18,12,9,4,null,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Wellington School
1226,RSU 32/MSAD 32,1592,Ashland Central School,null,2006-07,150,14,null,-,19,19,26,15,24,29,23,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Ashland Central School
1011,Bangor Public Schools,1162,Fourteenth Street School,null,2006-07,153,14,null,-,43,43,31,33,32,null,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Fourteenth Street School
1046,Dedham Public Schools,1223,Dedham School,null,2006-07,173,15,null,-,23,23,12,23,12,16,14,23,15,20,null,null,null,null,2006-2007.csv,9/1/06,Dedham School
1197,RSU 03/MSAD 03,1470,Morse Memorial School,null,2006-07,162,17,null,-,12,12,21,18,22,25,24,23,null,null,null,null,null,null,2006-2007.csv,9/1/06,Morse Memorial School
1256,MSAD 62,1758,Pownal Elementary School,null,2006-07,163,18,null,-,22,22,15,14,18,14,17,13,16,16,null,null,null,null,2006-2007.csv,9/1/06,Pownal Elementary School
1028,Calais Public Schools,1201,Calais Elementary School,null,2006-07,270,18,null,-,42,42,30,31,21,42,40,46,null,null,null,null,null,null,2006-2007.csv,9/1/06,Calais Elementary School
1253,RSU 59/MSAD 59,1742,Madison Elementary School,null,2006-07,302,18,null,-,50,50,50,61,67,56,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Madison Elementary School
1232,MSAD 38,1621,Etna-Dixmont School,null,2006-07,293,19,null,-,32,32,33,24,30,32,34,32,29,28,null,null,null,null,2006-2007.csv,9/1/06,Etna-Dixmont School
1217,RSU 87/MSAD 23,1566,Suzanne M Smith Elementary School,null,2006-07,221,19,null,-,45,45,27,27,39,34,30,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Suzanne M Smith Elementary School
1253,RSU 59/MSAD 59,1743,Starks Elementary School,null,2006-07,16,2,null,-,14,14,null,null,null,null,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Starks Elementary School
1001,Alexander Public Schools,1130,Alexander Elementary,null,2006-07,65,2,null,-,6,6,9,8,10,11,5,4,6,4,null,null,null,null,2006-2007.csv,9/1/06,Alexander Elementary
1009,Baileyville Public Schools,1155,Woodland Elementary School,null,2006-07,168,20,null,-,15,15,17,21,23,24,20,28,null,null,null,null,null,null,2006-2007.csv,9/1/06,Woodland Elementary School
1253,RSU 59/MSAD 59,1737,Athens Elementary School,null,2006-07,158,20,null,-,20,20,18,16,15,20,14,10,11,14,null,null,null,null,2006-2007.csv,9/1/06,Athens Elementary School
1227,RSU 33/MSAD 33,1594,Dr Levesque Elementary School,null,2006-07,178,21,null,-,22,22,21,26,28,23,20,17,null,null,null,null,null,null,2006-2007.csv,9/1/06,Dr Levesque Elementary School
1219,RSU 89/MSAD 25,1570,Katahdin Elementary School,null,2006-07,225,23,null,-,42,42,24,31,26,24,28,27,null,null,null,null,null,null,2006-2007.csv,9/1/06,Katahdin Elementary School
1120,Old Town School Department,1859,Old Town Elementary School,null,2006-07,486,23,null,-,75,75,77,82,94,60,75,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Old Town Elementary School
1285,Southern Aroostook CSD,1836,So Aroostook School,null,2006-07,416,24,null,-,25,25,24,30,20,30,23,29,32,32,43,34,33,37,2006-2007.csv,9/1/06,So Aroostook School
1210,MSAD 16,1536,Hall-Dale Elementary School,null,2006-07,326,24,null,-,55,55,62,42,55,44,44,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Hall-Dale Elementary School
1021,Brewer Public Schools,1184,Capri Street School,null,2006-07,131,26,null,-,105,105,null,null,null,null,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Capri Street School
1239,RSU 45/MSAD 45,1649,Washburn District Elem School,null,2006-07,299,26,null,-,30,30,29,23,34,27,36,26,34,34,null,null,null,null,2006-2007.csv,9/1/06,Washburn District Elem School
1011,Bangor Public Schools,1160,Vine Street School,null,2006-07,243,26,null,-,73,73,44,55,45,null,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Vine Street School
1170,Waterville Public Schools,1420,George J Mitchell School,null,2006-07,634,28,null,-,149,149,160,145,152,null,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,George J Mitchell School
1236,RSU 42/MSAD 42,1636,Fort Street School,null,2006-07,216,28,null,-,22,22,35,29,26,29,17,30,null,null,null,null,null,null,2006-2007.csv,9/1/06,Fort Street School
1217,RSU 87/MSAD 23,1564,Carmel Elementary School,null,2006-07,224,28,null,-,37,37,34,31,24,38,32,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Carmel Elementary School
1011,Bangor Public Schools,1161,Downeast School,null,2006-07,295,29,null,-,91,91,70,59,46,null,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Downeast School
1165,Vanceboro Public Schools,1414,Vanceboro Elementary School,null,2006-07,21,3,null,-,3,3,1,3,2,2,1,4,2,null,null,null,null,null,2006-2007.csv,9/1/06,Vanceboro Elementary School
1269,Education in Unorganized Terr,1816,Kingman Elementary School,null,2006-07,27,3,null,-,4,4,6,3,2,3,6,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Kingman Elementary School
1269,Education in Unorganized Terr,1817,Benedicta Elementary School,null,2006-07,21,3,null,-,4,4,1,2,3,2,2,2,2,null,null,null,null,null,2006-2007.csv,9/1/06,Benedicta Elementary School
1284,Airline CSD,1835,Airline Community School,null,2006-07,43,3,null,-,4,4,7,4,4,7,3,4,4,3,null,null,null,null,2006-2007.csv,9/1/06,Airline Community School
1033,Caswell Public Schools,1215,Dawn F Barnes Elementary Sch,null,2006-07,43,3,null,-,5,5,4,5,9,1,5,4,5,2,null,null,null,null,2006-2007.csv,9/1/06,Dawn F Barnes Elementary Sch
3138,Whiting Public Schools,1813,Whiting Village School,null,2006-07,43,3,null,-,9,9,2,2,5,5,2,4,4,7,null,null,null,null,2006-2007.csv,9/1/06,Whiting Village School
1257,RSU 63/MSAD 63,1759,Eddington School,null,2006-07,196,30,null,-,27,27,34,28,40,37,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Eddington School
1214,RSU 86/MSAD 20,1552,Fort Fairfield Elementary School,null,2006-07,277,30,null,-,45,45,46,46,34,42,34,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Fort Fairfield Elementary School
1011,Bangor Public Schools,1158,Abraham Lincoln School,null,2006-07,216,30,null,-,46,46,62,38,40,null,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Abraham Lincoln School
1011,Bangor Public Schools,1157,Fruit Street School,null,2006-07,298,30,null,-,56,56,63,69,80,null,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Fruit Street School
1008,Augusta Public Schools,1148,Lillian Parks Hussey School,null,2006-07,208,31,null,-,20,20,19,22,22,24,32,38,null,null,null,null,null,null,2006-2007.csv,9/1/06,Lillian Parks Hussey School
1008,Augusta Public Schools,1150,Sylvio J Gilbert School,null,2006-07,341,31,null,-,60,60,54,36,45,43,33,39,null,null,null,null,null,null,2006-2007.csv,9/1/06,Sylvio J Gilbert School
1142,Richmond School Department,1369,Marcia Buker School,null,2006-07,289,34,null,-,46,46,48,44,36,43,38,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Marcia Buker School
1080,Jay School Department,1269,Jay Elementary School,null,2006-07,311,34,null,-,60,60,58,54,46,59,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Jay Elementary School
1262,RSU 70/MSAD 70,1778,Mill Pond School,null,2006-07,370,35,null,-,26,26,37,40,31,44,36,39,35,47,null,null,null,null,2006-2007.csv,9/1/06,Mill Pond School
1250,MSAD 56,1721,Searsport Elementary,null,2006-07,208,36,null,-,30,30,35,26,27,30,24,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Searsport Elementary
1097,Madawaska Public Schools,1301,Madawaska Elementary School,null,2006-07,299,38,null,-,39,39,49,45,34,47,47,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Madawaska Elementary School
1230,RSU 36/MSAD 36,1612,Livermore Elementary School,null,2006-07,454,39,null,-,82,82,57,69,73,71,63,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Livermore Elementary School
1208,RSU 84/MSAD 14,1527,East Grand School,null,2006-07,164,5,null,-,10,10,14,13,4,13,11,16,16,6,11,11,18,16,2006-2007.csv,9/1/06,East Grand School
1205,RSU 11/MSAD 11,1517,Laura E Richards School,null,2006-07,276,66,null,-,79,79,66,63,1,1,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Laura E Richards School
1223,RSU 29/MSAD 29,1581,Houlton Elementary School,null,2006-07,377,67,null,-,67,67,89,74,80,null,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Houlton Elementary School
1035,Charlotte Public Schools,1216,Charlotte Elementary School,null,2006-07,40,7,null,-,1,1,4,7,5,3,4,3,5,1,null,null,null,null,2006-2007.csv,9/1/06,Charlotte Elementary School
1127,Pembroke Public Schools,1335,Pembroke Elementary School,null,2006-07,117,7,null,-,10,10,17,11,7,10,12,13,19,11,null,null,null,null,2006-2007.csv,9/1/06,Pembroke Elementary School
1187,Woodland Public Schools,1451,Woodland Consolidated Sch,null,2006-07,145,7,null,-,11,11,18,11,16,14,14,18,19,17,null,null,null,null,2006-2007.csv,9/1/06,Woodland Consolidated Sch
1269,Education in Unorganized Terr,1814,Connor Consolidated School,null,2006-07,42,8,null,-,1,1,5,8,7,3,3,7,null,null,null,null,null,null,2006-2007.csv,9/1/06,Connor Consolidated School
